pl_name,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_kmag,sy_kmagerr1,sy_kmagerr2,oblateness_input_tier,pl_ratdor_source,pl_ratror_source,keyparams_row_index,tier_a_legacy_row_index,injection_batch_578_completed
Kepler-167 b,4.39315390000,0.00000480000,-0.00000460000,0,0.0482500000,0.0007000000,-0.0007000000,0,0.15326996,0.00624499,-0.00624499,0,,,,,,,,,0.000000,,,0,88.30000,1.60000,-1.20000,0,2455831.78065000,0.00039000,-0.00039000,0,0.410000,0.380000,-0.280000,0,0.04407000,0.00078000,-0.00078000,0,,,,,13.85220495474489,0,0,0,0.02102861464656148,0,0,0,,,,,,,,,,,,,,,,,,4884.00,69.00,-75.00,0,0.749000,0.020000,-0.020000,0,0.777000,0.034000,-0.031000,0,0.0200,0.0670,-0.0670,0,[Fe/H],4.579000,0.027000,-0.025000,0,19h30m38.05s,292.6585253,+38d20m44.00s,38.3455558,11.8320000,0.0220000,-0.0220000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,3410,-1,0
TIC 241249530 b,165.77190000000,0.00027000000,-0.00028000000,0,0.6410000000,0.0100000000,-0.0120000000,0,1.18600000,0.03700000,-0.04000000,0,4.98000000,0.16000000,-0.18000000,0,,,,,0.941200,0.000900,-0.000900,0,85.17000,0.57000,-0.51000,0,2458860.80070000,0.00150000,-0.00160000,0,0.581000,0.049000,-0.058000,0,,,,,,,,,98.66543434847605,0,0,0,0.08730000,0.00190000,-0.00200000,0,,,,,42.3200,0.4000,-0.3600,0,163.500,9.400,-7.700,0,,,,,,6166.00,43.00,-43.00,0,1.397000,0.025000,-0.028000,0,1.271000,0.061000,-0.068000,0,0.0900,0.0300,-0.0300,0,[Fe/H],4.230000,0.060000,-0.060000,0,06h21m14.14s,95.3088995,+53d17m42.07s,53.2950203,10.1920000,0.0210000,-0.0210000,B_derived_geometry,derived_orbsmax_st_rad,archive,3440,-1,0
Kepler-16 b,228.77600000000,0.02000000000,-0.03700000000,0,0.7048000000,0.0011000000,-0.0011000000,0,0.75380000,0.00260000,-0.00260000,0,0.33300000,0.01600000,-0.01600000,0,0.964000,0.047000,-0.046000,0,0.006900,0.001000,-0.001500,0,90.03220,0.00220,-0.00230,0,2455212.12316000,,,0,,,,,,,,,,,,,233.5562695586408,0,0,0,0.1193746955545982,0,0,0,,,,,318.0000,10.0000,-22.0000,0,,,,,,,,,,4450.00,150.00,-150.00,0,0.648900,0.001300,-0.001300,0,0.689700,0.003500,-0.003400,0,-0.3000,0.2000,-0.2000,0,[M/H],4.652700,0.001700,-0.001600,0,19h16m18.20s,289.0758307,+51d45m26.02s,51.7572290,8.9960000,0.0220000,-0.0220000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,3497,-1,0
EPIC 201595106 b,0.87724000000,0.00004000000,-0.00004000000,0,0.0177000000,0.0003000000,-0.0003000000,0,0.13962019,0.00704792,-0.00704792,0,0.02413252,0.00235976,-0.00235976,0,11.100000,2.000000,-2.000000,0,0.000000,,,0,78.20000,0.70000,-0.70000,0,2457583.04429000,0.00157000,-0.00157000,0,0.814000,0.024000,-0.024000,0,,,,,,,,,3.883744036090503,0,0,0,0.01470000,0.00070000,-0.00070000,0,2458204.26490000,0.32000000,-0.32000000,0,0.0000,,,0,,,,,,,,,,5679.00,60.00,-39.00,0,0.980000,0.025000,-0.025000,0,0.958000,0.048000,-0.048000,0,0.0100,0.1000,-0.1000,0,[Fe/H],4.435000,0.035000,-0.035000,0,12h14m52.89s,183.7203635,+01d58m05.41s,1.9681688,10.2180000,0.0210000,-0.0210000,B_derived_geometry,derived_orbsmax_st_rad,archive,3528,-1,0
Kepler-34 b,288.82200000000,0.06300000000,-0.08100000000,0,1.0896000000,0.0009000000,-0.0009000000,0,0.76400000,0.01200000,-0.01400000,0,0.22000000,0.01100000,-0.01000000,0,0.613000,0.045000,-0.041000,0,0.182000,0.016000,-0.020000,0,90.35500,0.02600,-0.01800,0,2454969.20000000,,,0,,,,,,,,,,,,,201.6689936466076,0,0,0,0.06757944289161072,0,0,0,,,,,,,,,,,,,,,,,,5913.00,130.00,-130.00,0,1.161800,0.002700,-0.003100,0,1.047900,0.003300,-0.003000,0,-0.0700,0.1500,-0.1500,0,[M/H],4.328400,0.002300,-0.001900,0,19h45m44.59s,296.4358022,+44d38m29.53s,44.6415369,13.2380000,0.0350000,-0.0350000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,3844,-1,0
OGLE-TR-182 b,3.97910000000,0.00001000000,-0.00001000000,0,0.0510000000,0.0010000000,-0.0010000000,0,1.13000000,0.24000000,-0.08000000,0,1.01000000,0.15000000,-0.15000000,0,,,,,0.000000,,,0,85.70000,0.30000,-0.30000,0,2454270.57200000,0.00200000,-0.00200000,0,,,,,1.04000000,0.08300000,-0.08000000,0,,,,,9.619859595787659,0,0,0,0.1018600659691489,0,0,0,,,,,,,,,,,,,,,,,,5924.00,64.00,-64.00,0,1.140000,0.230000,-0.060000,0,1.140000,0.050000,-0.050000,0,0.3700,0.0800,-0.0800,0,[Fe/H],4.470000,0.180000,-0.180000,0,11h09m18.70s,167.3279228,-61d05m42.94s,-61.0952624,14.7370000,0.1430000,-0.1430000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,4053,-1,0
HD 224018 d,138.07310000000,27.61270000000,-0.00500000000,0,0.5300000000,0.0600000000,-0.0200000000,0,0.21411403,0.00892142,-0.00892142,0,0.01321468,0.00566343,-0.00503416,0,1.700000,0.800000,-0.600000,0,0.040000,0.050000,-0.040000,0,89.90000,0.10000,-0.10000,0,2457741.74500000,0.05100000,-0.04000000,0,,,,,,,,,,,,,99.3609786446297,0,0,0,0.01927000,0.00087000,-0.00085000,0,,,,,206.0000,97.0000,-140.0000,0,,,,,,,,,G V,5784.00,60.00,-60.00,0,1.147000,0.028000,-0.028000,0,1.013000,0.069000,-0.061000,0,0.0500,0.0500,-0.0500,0,[Fe/H],4.320000,0.040000,-0.030000,0,23h54m33.36s,358.6390056,-04d43m24.01s,-4.7233362,8.1450010,0.0270000,-0.0270000,B_derived_geometry,derived_orbsmax_st_rad,archive,4066,-1,0
CoRoT-36 b,5.61653100000,0.00002300000,-0.00002300000,0,0.0660000000,0.0070000000,-0.0070000000,0,1.41000000,0.14000000,-0.14000000,0,0.68000000,0.47000000,-0.43000000,1,0.250000,0.170000,-0.170000,0,0.000000,,,0,85.83000,0.26000,-0.26000,0,2455662.52236000,0.00034000,-0.00034000,0,0.573000,0.023000,-0.025000,0,1.01000000,0.01100000,-0.01100000,0,4.9800000,0.0700000,-0.0700000,0,9.336922548852728,0,0,0,0.09532591155906868,0,0,0,,,,,,,,,275.800,11.300,-11.300,0,,,,,F3 V,6730.00,140.00,-140.00,0,1.520000,0.200000,-0.100000,0,1.320000,0.090000,-0.090000,0,-0.1000,0.1000,-0.1000,0,[Fe/H],4.160000,0.060000,-0.060000,0,18h31m00.24s,277.7510149,+07d11m00.05s,7.1833465,11.5920000,0.0210000,-0.0210000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,4280,-1,0
HD 224018 c,36.57669000000,0.00019000000,-0.00017000000,0,0.2170000000,0.0050000000,-0.0050000000,0,0.21589831,0.00624499,-0.00713713,0,0.03272206,0.00409026,-0.00346099,0,4.000000,0.700000,-0.600000,0,0.020000,0.020000,-0.020000,0,89.80000,0.20000,-0.20000,0,2457778.15440000,0.00800000,-0.00840000,0,,,,,,,,,,,,,40.68175918091442,0,0,0,0.01935000,0.00039000,-0.00039000,0,,,,,230.0000,80.0000,-108.0000,0,,,,,,,,,G V,5784.00,60.00,-60.00,0,1.147000,0.028000,-0.028000,0,1.013000,0.069000,-0.061000,0,0.0500,0.0500,-0.0500,0,[Fe/H],4.320000,0.040000,-0.030000,0,23h54m33.36s,358.6390056,-04d43m24.01s,-4.7233362,8.1450010,0.0270000,-0.0270000,B_derived_geometry,derived_orbsmax_st_rad,archive,4310,-1,0
Kepler-30 b,29.33434000000,0.00815000000,-0.00815000000,0,0.1800000000,,,0,0.34800000,0.01800000,-0.01800000,0,0.03600000,0.00400000,-0.00400000,0,1.020000,0.130000,-0.130000,0,0.042000,0.003000,-0.003000,0,90.17900,0.16700,-0.16700,0,2455246.64760000,0.04010000,-0.04010000,0,0.380000,0.120000,-0.200000,0,0.16500000,0.00800000,-0.00800000,0,,,,,40.74293475863008,0,0,0,0.03763659472095504,0,0,0,,,,,-31.0000,7.0000,-7.0000,0,4.000,10.000,-10.000,0,,,,,,5498.00,54.00,-54.00,0,0.950000,0.120000,-0.120000,0,0.990000,0.080000,-0.080000,0,0.1800,0.2700,-0.2700,0,[Fe/H],4.770000,0.230000,-0.230000,0,19h01m08.08s,285.2836483,+38d56m50.15s,38.9472625,13.5810000,0.0480000,-0.0480000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,4462,-1,0
TOI-2431 b,0.22419578000,0.00000005000,-0.00000005000,0,0.0063000000,0.0001000000,-0.0001000000,0,0.13685455,0.00303328,-0.00294407,0,0.01950738,0.00503416,-0.00503416,0,9.400000,2.500000,-2.500000,0,0.000000,,,0,74.00000,1.01000,-0.96000,0,2460258.86855000,0.00016000,-0.00015000,0,0.573000,0.031000,-0.033000,0,,,,,,,,,2.080956345198848,0,0,0,0.02131000,0.00033000,-0.00032000,0,,,,,90.0000,,,0,,,,,,,,,K7 V,4109.00,28.00,-27.00,0,0.651000,0.012000,-0.012000,0,0.661000,0.021000,-0.024000,0,-0.0200,0.1300,-0.1300,0,[Fe/H],4.680000,0.050000,-0.050000,0,02h31m03.67s,37.7652989,+08d22m53.85s,8.3816255,7.5540000,0.0230000,-0.0230000,B_derived_geometry,derived_orbsmax_st_rad,archive,4504,-1,0
HD 224018 b,10.64130000000,0.00280000000,-0.00280000000,0,0.0952000000,0.0020000000,-0.0020000000,0,0.08118490,0.05709707,-0.05085208,0,0.01290004,0.00251708,-0.00251708,0,17.100000,10.200000,-6.000000,0,0.060000,0.070000,-0.040000,0,86.70000,1.60000,-1.10000,0,2457762.98000000,0.24000000,-0.22000000,0,,,,,,,,,,,,,17.84748144711084,0,0,0,0.00730000,0.00510000,-0.00460000,0,,,,,190.0000,69.0000,-86.0000,0,,,,,,,,,G V,5784.00,60.00,-60.00,0,1.147000,0.028000,-0.028000,0,1.013000,0.069000,-0.061000,0,0.0500,0.0500,-0.0500,0,[Fe/H],4.320000,0.040000,-0.030000,0,23h54m33.36s,358.6390056,-04d43m24.01s,-4.7233362,8.1450010,0.0270000,-0.0270000,B_derived_geometry,derived_orbsmax_st_rad,archive,4514,-1,0
